"IMAX","Imax Corporation","21.09","$1.29B","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/imax",
"IMBI","iMedia Brands, Inc.","0.3917","$29.88M","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/imbi",
"IMMR","Immersion Corporation","7.92","$249.91M","1999","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/immr",
"ICCC","ImmuCell Corporation","6.0234","$43.43M","1987","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/iccc",
"IMUX","Immunic, Inc. ","13.34","$134.65M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/imux",
"IMGN","ImmunoGen, Inc.","2.83","$424.17M","1989","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/imgn",
"IMMU","Immunomedics, Inc.","15.35","$2.95B","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/immu",
"IMRN","Immuron Limited","2.98","$12.16M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/imrn",
"IMRNW","Immuron Limited","0.84","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/imrnw",
"IMMP","Immutep Limited","1.45","$49.35M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/immp",
"IMH","Impac Mortgage Holdings, Inc.","5.4","$114.38M","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/imh",
"IMO","Imperial Oil Limited","24.92","$19.01B","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/imo",
"PI","Impinj, Inc.","36.14","$786.46M","2016","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/pi",
"IMV","IMV Inc.","2.5","$126.53M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/imv",
"IOR","Income Opportunity Realty Investors, Inc.","13.75","$57.31M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ior",
"INCY","Incyte Corporation","82.48","$17.74B","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/incy",
"ICD","Independence Contract Drilling, Inc.","1.13","$86.95M","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/icd",
"IHC","Independence Holding Company","37.98","$565.62M","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/ihc",
"IRT","Independence Realty Trust, Inc.","13.12","$1.18B","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/irt",
"INDB","Independent Bank Corp.","70.97","$2.44B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/indb",
"IBCP","Independent Bank Corporation","19.99","$449.76M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ibcp",
"IBTX","Independent Bank Group, Inc","50.32","$2.16B","2013","Finance","Major Banks","https://www.nasdaq.com/symbol/ibtx",
"IFN","India Fund, Inc. (The)","20.2695","$545.34M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ifn",
"IGC","India Globalization Capital Inc.","1.08","$42.67M","n/a","Technology","Electronic Components","https://www.nasdaq.com/symbol/igc",
"ILPT","Industrial Logistics Properties Trust","21.27","$1.38B","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ilpt",
"IDSA","Industrial Services of America, Inc.","0.8602","$6.97M","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/idsa",
"IBA","Industrias Bachoco, S.A. de C.V.","52.4","$2.62B","1997","Consumer Non-Durables","Meat/Poultry/Fish","https://www.nasdaq.com/symbol/iba",
"INFN","Infinera Corporation","4.59","$823.43M","2007","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/infn",
"INFI","Infinity Pharmaceuticals, Inc.","1.36","$77.56M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/infi",
"IFRX","InflaRx N.V.","2.64","$68.55M","2017","n/a","n/a","https://www.nasdaq.com/symbol/ifrx",
"III","Information Services Group, Inc.","2.54","$120.35M","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/iii",
"INFY","Infosys Limited","11.1","$47.41B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/infy",
"IEA","Infrastructure and Energy Alternatives, Inc.","2.56","$56.97M","2016","Finance","Business Services","https://www.nasdaq.com/symbol/iea",
"IEAWW","Infrastructure and Energy Alternatives, Inc.","0.0599","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/ieaww",
"INFU","InfuSystems Holdings, Inc.","4.65","$91.62M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/infu",
"ING","ING Group, N.V.","9.48","$36.93B","1997","Finance","Commercial Banks","https://www.nasdaq.com/symbol/ing",
"ISG","ING Group, N.V.","25.91","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/isg",
"IR","Ingersoll-Rand plc (Ireland)","117.74","$28.44B","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ir",
"NGVT","Ingevity Corporation","79.5","$3.33B","2016","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ngvt",
"IMKTA","Ingles Markets, Incorporated","33.58","$680.32M","1987","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/imkta",
"INGR","Ingredion Incorporated","75.83","$5.06B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/ingr",
"INMD","INMODE LTD.","13.75","$439.64M","2019","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/inmd",
"INMB","INmune Bio Inc.","6.11","$65.76M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/inmb",
"INWK","InnerWorkings, Inc.","4.49","$233.22M","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/inwk",
"INOD","Innodata Inc.","1.29","$33.48M","1993","Technology","EDP Services","https://www.nasdaq.com/symbol/inod",
"IPHS","Innophos Holdings, Inc.","27.59","$543.28M","2006","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/iphs",
"IOSP","Innospec Inc.","87.37","$2.14B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/iosp",
"INNT","Innovate Biopharmaceuticals, Inc.","0.83","$29.78M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/innt",
"IIPR","Innovative Industrial Properties, Inc.","99.61","$1.11B","2016","Finance","Real Estate","https://www.nasdaq.com/symbol/iipr",
"IIPR^A","Innovative Industrial Properties, Inc.","29.8383","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iipr^a",
"ISSC","Innovative Solutions and Support, Inc.","5.42","$91.65M","2000","Technology","EDP Services","https://www.nasdaq.com/symbol/issc",
"INVA","Innoviva, Inc.","11.24","$1.14B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/inva",
"IHT","InnSuites Hospitality Trust","1.6619","$15.51M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/iht",
"INGN","Inogen, Inc","44.98","$986.58M","2014","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/ingn",
"INOV","Inovalon Holdings, Inc.","16.59","$2.56B","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/inov",
"INO","Inovio Pharmaceuticals, Inc.","2.37","$234.7M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/ino",
"IPHI","Inphi Corporation","62.9","$2.86B","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/iphi",
"INPX","Inpixon ","0.3695","$5.25M","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/inpx",
"INSG","Inseego Corp.","4.1","$322.81M","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/insg",
"NSIT","Insight Enterprises, Inc.","51.56","$1.85B","1995","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/nsit",
"INSI","Insight Select Income Fund","19.74","$211.42M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/insi",
"ISIG","Insignia Systems, Inc.","0.9979","$11.92M","1991","Consumer Services","Advertising","https://www.nasdaq.com/symbol/isig",
"INSM","Insmed, Inc.","15.76","$1.41B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/insm",
"NSP","Insperity, Inc.","93.58","$3.85B","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/nsp",
"INSP","Inspire Medical Systems, Inc.","64.29","$1.54B","1998","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/insp",
"INSE","Inspired Entertainment, Inc.","7.6","$173.42M","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/inse",
"NSPR","InspireMD Inc.","2.3","$3.22M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/nspr",
"NSPR.WS","InspireMD Inc.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nspr.ws",
"NSPR.WS.B","InspireMD Inc.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nspr.ws.b",
"IBP","Installed Building Products, Inc.","55.78","$1.67B","2014","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/ibp",
"IIIN","Insteel Industries, Inc.","18.25","$351.34M","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/iiin",
"INST","Instructure, Inc.","39.73","$1.47B","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/inst",
"PODD","Insulet Corporation","151.05","$9.1B","2007","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/podd",
"INSU","Insurance Acquisition Corp.","9.95","$205.5M","2019","Finance","Business Services","https://www.nasdaq.com/symbol/insu",
"INSUU","Insurance Acquisition Corp.","10.38","$139.35M","2019","Finance","Business Services","https://www.nasdaq.com/symbol/insuu",
"INSUW","Insurance Acquisition Corp.","0.7638","$5.92M","2019","Finance","Business Services","https://www.nasdaq.com/symbol/insuw",
"NTEC","Intec Pharma Ltd.","0.434","$14.45M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ntec",
"ITGR","Integer Holdings Corporation","79.21","$2.59B","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/itgr",
"IART","Integra LifeSciences Holdings Corporation","61.91","$5.3B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/iart",
"IMTE","Integrated Media Technology Limited","6.8912","$23.27M","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/imte",
"INTC","Intel Corporation","45.6","$202.01B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/intc",
"NTLA","Intellia Therapeutics, Inc.","17.36","$842.71M","2016","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/ntla",
"IDN","Intellicheck, Inc.","4.55","$71.85M","1999","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/idn",
"INS","Intelligent Systems Corporation","47","$416M","1992","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ins",
"I","Intelsat S.A.","20.57","$2.89B","2013","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/i",
"IPAR","Inter Parfums, Inc.","66.21","$2.08B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/ipar",
"ICPT","Intercept Pharmaceuticals, Inc.","65.89","$2.15B","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/icpt",
"ICE","Intercontinental Exchange Inc.","90.59","$50.77B","2005","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ice",
"IHG","Intercontinental Hotels Group","65.46","$11.92B","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/ihg",
"IFS","Intercorp Financial Services Inc.","39.44","$4.37B","2019","Finance","Commercial Banks","https://www.nasdaq.com/symbol/ifs",
"IDCC","InterDigital, Inc.","49.86","$1.55B","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/idcc",
"TILE","Interface, Inc.","11.21","$655.03M","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/tile",
"IMI","Intermolecular, Inc.","1.19","$59.21M","2011","Technology","Semiconductors","https://www.nasdaq.com/symbol/imi",
"INAP","Internap Corporation","2.04","$54.57M","1999","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/inap",
"IBOC","International Bancshares Corporation","32.9","$2.16B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/iboc",
"IBM","International Business Machines Corporation","134.12","$118.81B","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/ibm",
"IFF","International Flavors & Fragrances, Inc.","120.08","$12.82B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/iff",
"IFFT","International Flavors & Fragrances, Inc.","47.25","n/a","2018","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ifft",
"IGT","International Game Technology","13.19","$2.7B","2015","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/igt",
"IMXI","International Money Express, Inc.","14.38","$546.19M","2017","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/imxi",
"IP","International Paper Company","38.54","$15.14B","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/ip",
"INSW","International Seaways, Inc.","15.77","$461.66M","2016","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/insw",
"INSW^A","International Seaways, Inc.","25.67","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/insw^a",
"ISCA","International Speedway Corporation","45.07","$1.96B","1996","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/isca",
"THM","International Tower Hill Mines Ltd","0.6967","$130.68M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/thm",
"IGLD","Internet Gold Golden Lines Ltd.","0.3014","$8.44M","1999","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/igld",
"IDXG","Interpace Diagnostics Group, Inc.","0.83","$31.7M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/idxg",
"IPG","Interpublic Group of Companies, Inc. (The)","20.94","$8.11B","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/ipg",
"XENT","Intersect ENT, Inc.","15.96","$502.31M","2014","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/xent",
"IPLDP","Interstate Power and Light Company","25.62","$204.96M","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/ipldp",
"INXN","InterXion Holding N.V.","77.6","$5.94B","2011","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/inxn",
"INTT","inTest Corporation","4.45","$47.02M","1997","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/intt",
"IVAC","Intevac, Inc.","5.02","$115.46M","1995","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ivac",
"INTL","INTL FCStone Inc.","36.75","$702.96M","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/intl",
"ITCI","Intra-Cellular Therapies Inc.","9.16","$505.39M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/itci",
"IPI","Intrepid Potash, Inc","3.21","$423.62M","2008","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/ipi",
"XON","Intrexon Corporation","6.95","$1.12B","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/xon",
"IIN","IntriCon Corporation","17.82","$156M","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/iin",
"INTU","Intuit Inc.","272.65","$70.68B","1993","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/intu",
"ISRG","Intuitive Surgical, Inc.","509.88","$58.77B","2000","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/isrg",
"INUV","Inuvo, Inc","0.215","$10.42M","n/a","Consumer Services","Advertising","https://www.nasdaq.com/symbol/inuv",
"IVC","Invacare Corporation","5.87","$197.7M","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/ivc",
"PLW","Invesco 1-30 Laddered Treasury ETF","35.649","$174.68M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/plw",
"VKI","Invesco Advantage Municipal Income Trust II","11.59","$514.5M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vki",
"ADRA","Invesco BLDRS Asia 50 ADR Index Fund","29.42","$17.65M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/adra",
"ADRD","Invesco BLDRS Developed Markets 100 ADR Index Fund","20.4","$30.6M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/adrd",
"ADRE","Invesco BLDRS Emerging Markets 50 ADR Index Fund","37.01","$122.13M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/adre",
"ADRU","Invesco BLDRS Europe Select ADR Index Fund","19.91","$10.95M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/adru",
"VBF","Invesco Bond Fund","19.11","$217.42M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vbf",
"PKW","Invesco BuyBack Achievers ETF","60.54","$1.11B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pkw",
"VCV","Invesco California Value Municipal Income Trust","13.16","$629.91M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vcv",
